frame_number,frame_time,frame_len,eth_src,eth_dst,eth_type,ip_version,ip_src,ip_dst,ip_hl,ip_len,ip_proto,ip_ttl,tcp_srcport,tcp_dstport,tcp_seq,tcp_ack,tcp_len,tcp_flags
1864,"Feb  9, 2024 16:23:11.332715000 Central Standard Time",54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,3.209.101.212,20,40,6,255,52434,443,163,5231,0,0x0010
1865,"Feb  9, 2024 16:23:11.449989000 Central Standard Time",54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,54.158.194.4,20,40,6,255,52433,443,2835,3845,0,0x0010
1866,"Feb  9, 2024 16:23:11.457719000 Central Standard Time",283,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,54.158.194.4,10.0.5.86,20,269,6,243,443,52433,3616,2835,229,0x0018
1867,"Feb  9, 2024 16:23:11.464183000 Central Standard Time",321,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,3.209.101.212,20,307,6,255,52434,443,163,5231,267,0x0018
1868,"Feb  9, 2024 16:23:11.467021000 Central Standard Time",54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,54.158.194.4,20,40,6,255,52433,443,2835,3845,0,0x0010
1869,"Feb  9, 2024 16:23:11.490166000 Central Standard Time",54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,3.209.101.212,10.0.5.86,20,40,6,242,443,52434,5231,430,0,0x0010
1870,"Feb  9, 2024 16:23:11.493026000 Central Standard Time",145,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,3.209.101.212,20,131,6,255,52434,443,430,5231,91,0x0018
1871,"Feb  9, 2024 16:23:11.517784000 Central Standard Time",54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,3.209.101.212,10.0.5.86,20,40,6,242,443,52434,5231,521,0,0x0010
1872,"Feb  9, 2024 16:23:11.517809000 Central Standard Time",265,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,3.209.101.212,10.0.5.86,20,251,6,242,443,52434,5231,521,211,0x0018
1873,"Feb  9, 2024 16:23:11.526350000 Central Standard Time",347,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,3.209.101.212,20,333,6,255,52434,443,521,5442,293,0x0018
1874,"Feb  9, 2024 16:23:11.595043000 Central Standard Time",54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,3.209.101.212,10.0.5.86,20,40,6,242,443,52434,5442,814,0,0x0010
1875,"Feb  9, 2024 16:23:11.600443000 Central Standard Time",651,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,3.209.101.212,20,637,6,255,52434,443,814,5442,597,0x0018
1876,"Feb  9, 2024 16:23:11.625579000 Central Standard Time",54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,3.209.101.212,10.0.5.86,20,40,6,242,443,52434,5442,1411,0,0x0010
1877,"Feb  9, 2024 16:23:11.699090000 Central Standard Time",1514,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,3.209.101.212,10.0.5.86,20,1500,6,242,443,52434,5442,1411,1460,0x0010
1878,"Feb  9, 2024 16:23:11.718050000 Central Standard Time",54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,3.209.101.212,20,40,6,255,52434,443,1411,6902,0,0x0010
1879,"Feb  9, 2024 16:23:11.743307000 Central Standard Time",1132,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,3.209.101.212,10.0.5.86,20,1118,6,242,443,52434,6902,1411,1078,0x0018
1880,"Feb  9, 2024 16:23:11.950002000 Central Standard Time",54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,3.209.101.212,20,40,6,255,52434,443,1411,7980,0,0x0010
1881,"Feb  9, 2024 16:23:12.126424000 Central Standard Time",42,6c:5a:b0:e6:03:cd,ff:ff:ff:ff:ff:ff,0x0806,,,,,,,,,,,,,
1882,"Feb  9, 2024 16:23:12.973039000 Central Standard Time",977,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.4.140.83,20,963,6,64,40262,443,5808,2678,911,0x0018
1883,"Feb  9, 2024 16:23:12.998973000 Central Standard Time",66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,52.4.140.83,10.0.5.220,20,52,6,236,443,40262,2678,6719,0,0x0010
1884,"Feb  9, 2024 16:23:13.010654000 Central Standard Time",283,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,54.158.194.4,10.0.5.86,20,269,6,243,443,52433,3845,2835,229,0x0018
1885,"Feb  9, 2024 16:23:13.026203000 Central Standard Time",1147,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,54.158.194.4,20,1133,6,255,52433,443,2835,4074,1093,0x0018
1886,"Feb  9, 2024 16:23:13.089710000 Central Standard Time",54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,54.158.194.4,10.0.5.86,20,40,6,243,443,52433,4074,3928,0,0x0010
1887,"Feb  9, 2024 16:23:13.117445000 Central Standard Time",347,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,54.158.194.4,20,333,6,255,52433,443,3928,4074,293,0x0018
1888,"Feb  9, 2024 16:23:13.140919000 Central Standard Time",54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,54.158.194.4,10.0.5.86,20,40,6,243,443,52433,4074,4221,0,0x0010
1889,"Feb  9, 2024 16:23:13.143756000 Central Standard Time",1488,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,52.4.140.83,10.0.5.220,20,1474,6,236,443,40262,2678,6719,1422,0x0018
1890,"Feb  9, 2024 16:23:13.181122000 Central Standard Time",42,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0806,,,,,,,,,,,,,
1891,"Feb  9, 2024 16:23:13.190014000 Central Standard Time",42,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0806,,,,,,,,,,,,,
1892,"Feb  9, 2024 16:23:13.251359000 Central Standard Time",66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.4.140.83,20,52,6,64,40262,443,6719,4100,0,0x0010
1893,"Feb  9, 2024 16:23:13.251949000 Central Standard Time",1014,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.4.140.83,20,1000,6,64,40262,443,6719,4100,948,0x0018
1894,"Feb  9, 2024 16:23:13.277959000 Central Standard Time",66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,52.4.140.83,10.0.5.220,20,52,6,236,443,40262,4100,7667,0,0x0010
1895,"Feb  9, 2024 16:23:13.284145000 Central Standard Time",315,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,54.158.194.4,10.0.5.86,20,301,6,243,443,52433,4074,4221,261,0x0018
1896,"Feb  9, 2024 16:23:13.303502000 Central Standard Time",70,36:cd:80:d9:58:3d,33:33:00:00:00:02,0x86dd,,,,,,,,,,,,,
1897,"Feb  9, 2024 16:23:13.332678000 Central Standard Time",347,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,54.158.194.4,20,333,6,255,52433,443,4221,4335,293,0x0018
1898,"Feb  9, 2024 16:23:13.355491000 Central Standard Time",54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,54.158.194.4,10.0.5.86,20,40,6,243,443,52433,4335,4514,0,0x0010
1899,"Feb  9, 2024 16:23:13.358678000 Central Standard Time",468,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,52.4.140.83,10.0.5.220,20,454,6,236,443,40262,4100,7667,402,0x0018
1900,"Feb  9, 2024 16:23:13.425992000 Central Standard Time",1008,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.4.140.83,20,994,6,64,40262,443,7667,4502,942,0x0018
1901,"Feb  9, 2024 16:23:13.452544000 Central Standard Time",66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,52.4.140.83,10.0.5.220,20,52,6,236,443,40262,4502,8609,0,0x0010
1902,"Feb  9, 2024 16:23:13.457963000 Central Standard Time",315,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,54.158.194.4,10.0.5.86,20,301,6,243,443,52433,4335,4514,261,0x0018
1903,"Feb  9, 2024 16:23:13.461360000 Central Standard Time",54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,54.158.194.4,20,40,6,255,52433,443,4514,4596,0,0x0010
1904,"Feb  9, 2024 16:23:13.465569000 Central Standard Time",267,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,54.158.194.4,20,253,6,255,52433,443,4514,4596,213,0x0018
1905,"Feb  9, 2024 16:23:13.489166000 Central Standard Time",54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,54.158.194.4,10.0.5.86,20,40,6,243,443,52433,4596,4727,0,0x0010
1906,"Feb  9, 2024 16:23:13.491184000 Central Standard Time",376,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,52.4.140.83,10.0.5.220,20,362,6,236,443,40262,4502,8609,310,0x0018
1907,"Feb  9, 2024 16:23:13.534918000 Central Standard Time",66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.4.140.83,20,52,6,64,40262,443,8609,4812,0,0x0010
1908,"Feb  9, 2024 16:23:16.557442000 Central Standard Time",1165,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.4.140.83,20,1151,6,64,40262,443,8609,4812,1099,0x0018
1909,"Feb  9, 2024 16:23:16.588659000 Central Standard Time",459,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,54.158.194.4,10.0.5.86,20,445,6,243,443,52433,4596,4727,405,0x0018
1910,"Feb  9, 2024 16:23:16.610308000 Central Standard Time",363,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,54.158.194.4,20,349,6,255,52433,443,4727,5001,309,0x0018
1911,"Feb  9, 2024 16:23:16.623753000 Central Standard Time",66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,52.4.140.83,10.0.5.220,20,52,6,236,443,40262,4812,9708,0,0x0010
1912,"Feb  9, 2024 16:23:16.633369000 Central Standard Time",54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,54.158.194.4,10.0.5.86,20,40,6,243,443,52433,5001,5036,0,0x0010
1913,"Feb  9, 2024 16:23:16.635109000 Central Standard Time",474,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,52.4.140.83,10.0.5.220,20,460,6,236,443,40262,4812,9708,408,0x0018
1914,"Feb  9, 2024 16:23:16.722185000 Central Standard Time",66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.4.140.83,20,52,6,64,40262,443,9708,5220,0,0x0010
1915,"Feb  9, 2024 16:23:17.619675000 Central Standard Time",347,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,3.209.101.212,20,333,6,255,52434,443,1411,7980,293,0x0018
1916,"Feb  9, 2024 16:23:17.645504000 Central Standard Time",54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,3.209.101.212,10.0.5.86,20,40,6,242,443,52434,7980,1704,0,0x0010
1917,"Feb  9, 2024 16:23:17.653684000 Central Standard Time",1323,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,3.209.101.212,20,1309,6,255,52434,443,1704,7980,1269,0x0018
1918,"Feb  9, 2024 16:23:17.679321000 Central Standard Time",54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,3.209.101.212,10.0.5.86,20,40,6,242,443,52434,7980,2973,0,0x0010
1919,"Feb  9, 2024 16:23:17.684182000 Central Standard Time",1307,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,3.209.101.212,10.0.5.86,20,1293,6,242,443,52434,7980,2973,1253,0x0018
1920,"Feb  9, 2024 16:23:17.684207000 Central Standard Time",123,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,3.209.101.212,10.0.5.86,20,109,6,242,443,52434,9233,2973,69,0x0018
1921,"Feb  9, 2024 16:23:17.721893000 Central Standard Time",54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,3.209.101.212,20,40,6,255,52434,443,2973,9302,0,0x0010
1922,"Feb  9, 2024 16:23:17.722317000 Central Standard Time",54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,3.209.101.212,20,40,6,255,52434,443,2973,9302,0,0x0010
1923,"Feb  9, 2024 16:23:18.479345000 Central Standard Time",1167,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.4.140.83,20,1153,6,64,40262,443,9708,5220,1101,0x0018
1924,"Feb  9, 2024 16:23:18.506077000 Central Standard Time",66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,52.4.140.83,10.0.5.220,20,52,6,236,443,40262,5220,10809,0,0x0010
1925,"Feb  9, 2024 16:23:18.511537000 Central Standard Time",475,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,54.158.194.4,10.0.5.86,20,461,6,243,443,52433,5001,5036,421,0x0018
1926,"Feb  9, 2024 16:23:18.536033000 Central Standard Time",363,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,54.158.194.4,20,349,6,255,52433,443,5036,5422,309,0x0018
1927,"Feb  9, 2024 16:23:18.559653000 Central Standard Time",54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,54.158.194.4,10.0.5.86,20,40,6,243,443,52433,5422,5345,0,0x0010
1928,"Feb  9, 2024 16:23:18.562158000 Central Standard Time",476,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,52.4.140.83,10.0.5.220,20,462,6,236,443,40262,5220,10809,410,0x0018
1929,"Feb  9, 2024 16:23:18.602537000 Central Standard Time",66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.4.140.83,20,52,6,64,40262,443,10809,5630,0,0x0010
1930,"Feb  9, 2024 16:23:19.523417000 Central Standard Time",347,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,3.209.101.212,20,333,6,255,52434,443,2973,9302,293,0x0018
1931,"Feb  9, 2024 16:23:19.607098000 Central Standard Time",54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,3.209.101.212,10.0.5.86,20,40,6,242,443,52434,9302,3266,0,0x0010
1932,"Feb  9, 2024 16:23:19.612229000 Central Standard Time",1323,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,3.209.101.212,20,1309,6,255,52434,443,3266,9302,1269,0x0018
1933,"Feb  9, 2024 16:23:19.638517000 Central Standard Time",54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,3.209.101.212,10.0.5.86,20,40,6,242,443,52434,9302,4535,0,0x0010
1934,"Feb  9, 2024 16:23:19.644508000 Central Standard Time",1307,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,3.209.101.212,10.0.5.86,20,1293,6,242,443,52434,9302,4535,1253,0x0018
1935,"Feb  9, 2024 16:23:19.644533000 Central Standard Time",123,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,3.209.101.212,10.0.5.86,20,109,6,242,443,52434,10555,4535,69,0x0018
1936,"Feb  9, 2024 16:23:19.662375000 Central Standard Time",54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,3.209.101.212,20,40,6,255,52434,443,4535,10624,0,0x0010
1937,"Feb  9, 2024 16:23:19.842480000 Central Standard Time",1167,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.4.140.83,20,1153,6,64,40262,443,10809,5630,1101,0x0018
1938,"Feb  9, 2024 16:23:19.868652000 Central Standard Time",66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,52.4.140.83,10.0.5.220,20,52,6,236,443,40262,5630,11910,0,0x0010
1939,"Feb  9, 2024 16:23:19.896114000 Central Standard Time",475,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,54.158.194.4,10.0.5.86,20,461,6,243,443,52433,5422,5345,421,0x0018
1940,"Feb  9, 2024 16:23:19.918621000 Central Standard Time",363,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,54.158.194.4,20,349,6,255,52433,443,5345,5843,309,0x0018
1941,"Feb  9, 2024 16:23:19.941877000 Central Standard Time",54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,54.158.194.4,10.0.5.86,20,40,6,243,443,52433,5843,5654,0,0x0010
1942,"Feb  9, 2024 16:23:19.944067000 Central Standard Time",476,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,52.4.140.83,10.0.5.220,20,462,6,236,443,40262,5630,11910,410,0x0018
1943,"Feb  9, 2024 16:23:19.993231000 Central Standard Time",66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.4.140.83,20,52,6,64,40262,443,11910,6040,0,0x0010
1944,"Feb  9, 2024 16:23:20.912571000 Central Standard Time",347,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,3.209.101.212,20,333,6,255,52434,443,4535,10624,293,0x0018
1945,"Feb  9, 2024 16:23:20.983085000 Central Standard Time",54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,3.209.101.212,10.0.5.86,20,40,6,242,443,52434,10624,4828,0,0x0010
1946,"Feb  9, 2024 16:23:20.997521000 Central Standard Time",1323,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,3.209.101.212,20,1309,6,255,52434,443,4828,10624,1269,0x0018
1947,"Feb  9, 2024 16:23:21.023034000 Central Standard Time",54,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,3.209.101.212,10.0.5.86,20,40,6,242,443,52434,10624,6097,0,0x0010
1948,"Feb  9, 2024 16:23:21.028292000 Central Standard Time",1307,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,3.209.101.212,10.0.5.86,20,1293,6,242,443,52434,10624,6097,1253,0x0018
1949,"Feb  9, 2024 16:23:21.029665000 Central Standard Time",123,b8:27:eb:59:60:d1,6c:5a:b0:e6:03:cd,0x0800,4,3.209.101.212,10.0.5.86,20,109,6,242,443,52434,11877,6097,69,0x0018
1950,"Feb  9, 2024 16:23:21.034171000 Central Standard Time",54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,3.209.101.212,20,40,6,255,52434,443,6097,11877,0,0x0010
1951,"Feb  9, 2024 16:23:21.200204000 Central Standard Time",54,6c:5a:b0:e6:03:cd,b8:27:eb:59:60:d1,0x0800,4,10.0.5.86,3.209.101.212,20,40,6,255,52434,443,6097,11946,0,0x0010
1952,"Feb  9, 2024 16:23:23.904911000 Central Standard Time",591,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,3.93.209.69,20,577,6,64,39257,443,9109,10210,525,0x0018
1953,"Feb  9, 2024 16:23:23.907757000 Central Standard Time",589,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.72.179.74,20,575,6,64,43482,443,1700,4090,523,0x0018
1954,"Feb  9, 2024 16:23:23.907828000 Central Standard Time",816,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.72.179.74,20,802,6,64,43492,443,1190,4032,750,0x0018
1955,"Feb  9, 2024 16:23:23.907928000 Central Standard Time",589,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.72.179.74,20,575,6,64,43488,443,1394,4600,523,0x0018
1956,"Feb  9, 2024 16:23:23.908009000 Central Standard Time",1514,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.4.140.83,20,1500,6,64,40270,443,3480,3741,1448,0x0018
1957,"Feb  9, 2024 16:23:23.908093000 Central Standard Time",1454,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.4.140.83,20,1440,6,64,40270,443,4928,3741,1388,0x0018
1958,"Feb  9, 2024 16:23:23.908146000 Central Standard Time",1468,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,44.209.20.155,20,1454,6,64,45591,443,2046,6846,1402,0x0018
1959,"Feb  9, 2024 16:23:23.908372000 Central Standard Time",543,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x0800,4,10.0.5.220,255.255.255.255,20,529,17,64,,,,,,
1960,"Feb  9, 2024 16:23:23.908482000 Central Standard Time",46,36:cd:80:d9:58:3d,01:00:5e:00:00:fb,0x0800,4,10.0.5.220,224.0.0.251,20,32,17,1,,,,,,
1961,"Feb  9, 2024 16:23:23.910809000 Central Standard Time",189,36:cd:80:d9:58:3d,ff:ff:ff:ff:ff:ff,0x0800,4,10.0.5.220,255.255.255.255,20,175,17,64,,,,,,
1962,"Feb  9, 2024 16:23:23.924338000 Central Standard Time",1032,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,44.209.20.155,20,1018,6,64,45595,443,1610,6482,966,0x0018
1963,"Feb  9, 2024 16:23:23.931254000 Central Standard Time",66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,3.93.209.69,10.0.5.220,20,52,6,242,443,39257,10210,9634,0,0x0010
1964,"Feb  9, 2024 16:23:23.935338000 Central Standard Time",66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,52.72.179.74,10.0.5.220,20,52,6,244,443,43488,4600,1917,0,0x0010
1965,"Feb  9, 2024 16:23:23.937086000 Central Standard Time",66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,52.4.140.83,10.0.5.220,20,52,6,244,443,40270,3741,6316,0,0x0010
1966,"Feb  9, 2024 16:23:23.937757000 Central Standard Time",66,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,44.209.20.155,10.0.5.220,20,52,6,235,443,45591,6846,3448,0,0x0010
1967,"Feb  9, 2024 16:23:23.940862000 Central Standard Time",302,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,52.72.179.74,10.0.5.220,20,288,6,243,443,43482,4090,2223,236,0x0018
1968,"Feb  9, 2024 16:23:23.942556000 Central Standard Time",302,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,52.72.179.74,10.0.5.220,20,288,6,244,443,43488,4600,1917,236,0x0018
1969,"Feb  9, 2024 16:23:23.943254000 Central Standard Time",66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.72.179.74,20,52,6,64,43482,443,2223,4326,0,0x0010
1970,"Feb  9, 2024 16:23:23.944122000 Central Standard Time",66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.72.179.74,20,52,6,64,43488,443,1917,4836,0,0x0010
1971,"Feb  9, 2024 16:23:23.945396000 Central Standard Time",390,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,3.93.209.69,10.0.5.220,20,376,6,242,443,39257,10210,9634,324,0x0018
1972,"Feb  9, 2024 16:23:23.945421000 Central Standard Time",332,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,52.4.140.83,10.0.5.220,20,318,6,244,443,40270,3741,6316,266,0x0018
1973,"Feb  9, 2024 16:23:23.945814000 Central Standard Time",599,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.72.179.74,20,585,6,64,43482,443,2223,4326,533,0x0018
1974,"Feb  9, 2024 16:23:23.953313000 Central Standard Time",66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,3.93.209.69,20,52,6,64,39257,443,9634,10534,0,0x0010
1975,"Feb  9, 2024 16:23:23.955607000 Central Standard Time",66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.4.140.83,20,52,6,64,40270,443,6316,4007,0,0x0010
1976,"Feb  9, 2024 16:23:23.958645000 Central Standard Time",612,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,3.93.209.69,20,598,6,64,39257,443,9634,10534,546,0x0018
1977,"Feb  9, 2024 16:23:23.958708000 Central Standard Time",600,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.72.179.74,20,586,6,64,43488,443,1917,4836,534,0x0018
1978,"Feb  9, 2024 16:23:23.961627000 Central Standard Time",753,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,44.209.20.155,10.0.5.220,20,739,6,236,443,45595,6482,2576,687,0x0018
1979,"Feb  9, 2024 16:23:23.961654000 Central Standard Time",100,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,44.209.20.155,10.0.5.220,20,86,6,236,443,45595,7169,2576,34,0x0018
1980,"Feb  9, 2024 16:23:23.962072000 Central Standard Time",596,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.72.179.74,20,582,6,64,43494,443,1174,3827,530,0x0018
1981,"Feb  9, 2024 16:23:23.963776000 Central Standard Time",66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,44.209.20.155,20,52,6,64,45595,443,2576,7203,0,0x0010
1982,"Feb  9, 2024 16:23:23.973196000 Central Standard Time",1049,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,52.72.179.74,10.0.5.220,20,1035,6,244,443,43492,4032,1940,983,0x0018
1983,"Feb  9, 2024 16:23:23.977686000 Central Standard Time",66,36:cd:80:d9:58:3d,b8:27:eb:59:60:d1,0x0800,4,10.0.5.220,52.72.179.74,20,52,6,64,43492,443,1940,5015,0,0x0010
1984,"Feb  9, 2024 16:23:23.984154000 Central Standard Time",302,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,52.72.179.74,10.0.5.220,20,288,6,243,443,43482,4326,2756,236,0x0018
1985,"Feb  9, 2024 16:23:23.997667000 Central Standard Time",275,b8:27:eb:59:60:d1,36:cd:80:d9:58:3d,0x0800,4,52.72.179.74,10.0.5.220,20,261,6,243,443,43494,3827,1704,209,0x0018
